Y,DCP,VP,FP,COP,GOP,CFP,USP
1.0,0.917990829176871,3.26,-3.99,-2.93,-0.71,-0.739957716701903,-3.4
0.0,-1.30678018416585,-0.92,-3.09,-0.98,-2.39,-1.17145899893504,-0.09
1.0,0.86,7.18,-3.19,2.21870047543582,-2.65,-0.21551724137931,-1.94
1.0,-2.22,0.9,-5.5793991416309,0.891472868217054,-1.5,0.4,-4.94
0.0,-0.58,-0.3,7.27272727272727,-1.38,1.45,0.32258064516129,-2.46
0.0,0.37,-5.22,0.71,3.19,-1.43,2.46516613076099,1.65
0.0,3.57,-2.46,-5.19,-2.91,1.31,-0.418410041841004,-3.81
0.0,0.49,2.49,6.36,1.98,-1.02389078498294,1.26050420168067,5.25
0.0,3.59,-4.16,5.01,2.86,3.93103448275862,1.76348547717842,2.07
0.0,0.64,3.65,1.06,2.74,0.13,0.2,-2.03
0.0,0.87,-3.49,-1.70380078636959,-1.33,-0.33,1.63,-0.188323917137476
0.0,0.255884434604287,-5.81,6.93333333333333,4.20475319926874,-1.46,0.500500500500501,4.81132075471698
1.0,2.84036878816402,6.0,-5.74,2.35087719298246,-1.96,0.597609561752988,-6.66
0.0,-3.61,-5.4,0.93,-1.47,0.41,-0.594059405940594,2.31
1.0,0.8,-1.81,0.26,1.39,0.14,1.19521912350598,-5.28
1.0,-0.61,-0.96,-0.92,-1.06,0.0,-1.37795275590551,0.497512437810945
1.0,-0.35,-0.75,-2.24,1.56,6.09171800136893,-1.79640718562874,0.0
1.0,-0.68,5.05,1.48,-0.85,0.387096774193548,0.203252032520325,-2.67326732673267
0.0,-1.89,-2.71,-0.53,-0.62,-1.99,-0.50709939148073,2.24
0.0,0.97,-1.2,3.61,1.07,-1.31,-0.713557594291539,4.18
1.0,2.67,3.96,1.81,0.65,0.2,-1.3347022587269,-1.15
0.0,-0.1,-2.33,2.03,-2.62,-0.6,0.83,3.67
1.0,0.28,-4.64,-1.86335403726708,1.81945416375087,0.93,-0.722394220846233,4.38024231127679
1.0,-0.02,-0.07,0.506329113924051,1.5807560137457,1.72,1.7,4.28571428571429
0.0,-1.22,-5.56990040575433,-0.503778337531486,3.89,-0.32,-1.2,-1.54109589041096
1.0,0.29,-4.53125,2.5,-0.13,-0.65,-0.8,0.608695652173913
0.0,-0.22,-4.21,4.81481481481481,-2.02,-0.07,0.0,2.25
0.0,1.80034887930751,-3.63,-1.65,2.3,1.25,-0.8,-0.08
1.0,0.613811354192861,-0.18,10.54,1.76,-0.32,-0.736842105263158,1.35
0.0,-1.72,-4.52930728241563,1.95,0.54,-0.07,0.106044538706257,1.25
1.0,0.97,2.09302325581395,5.42,0.89,2.6,0.0,7.67
0.0,-0.104945638159433,-5.69476082004556,4.03,1.99,-1.27,1.05932203389831,1.45
0.0,1.87407700896877,0.5,5.23,-2.63,0.45,2.1,3.62
1.0,0.36,-2.25961538461538,-3.31491712707182,-2.73,-3.39091490722969,0.8,0.15
1.0,-0.89,2.31185440236104,-5.14285714285714,1.73,-0.463576158940397,-2.54582484725051,-1.02
0.0,-1.58,0.192307692307692,2.01,-0.35,0.33,0.0,0.0
0.0,1.99,-0.38,1.57,-2.29,-1.19363395225464,1.14942528735632,5.06980161645849
1.0,0.37,2.17,-0.193798449612403,-1.32,0.335570469798658,0.826446280991736,0.13986013986014
1.0,-0.27,1.79,-3.10679611650485,2.87,4.34782608695652,-1.02459016393443,-2.93296089385475
0.0,-0.3,-4.45,0.6,-5.35,-0.833333333333333,-0.4,5.0
1.0,1.52,2.42,0.1,-1.34,2.59,-0.623700623700624,-3.08219178082192
0.0,-0.6,-1.56176053005206,-0.2,4.07,0.76,-0.104602510460251,1.06007067137809
1.0,0.67,0.961538461538462,-0.299102691924227,-3.14,0.31,-0.63,-0.979020979020979
1.0,-0.32,1.14285714285714,-0.8,0.9,4.93,-1.7913593256059,-0.14
0.0,-0.81,-7.3,-0.3,3.14,1.54,-0.643776824034335,1.13154172560113
0.0,1.33526159962879,-0.86,1.52,0.695594567737661,1.4,-1.51187904967603,-0.13986013986014
1.0,1.41935708806917,2.0,1.0,-0.822368421052632,-2.42,0.0,0.28
1.0,-0.54,0.452034153691612,-1.18,0.9,3.25,0.109649122807018,-0.49
0.0,-0.36,-8.0,0.0,-0.95,-0.23,-1.42387732749179,8.28
1.0,0.36,11.4673913043478,-2.0,0.3,2.47,1.22222222222222,-2.01
1.0,-2.14,3.8,-2.04,2.18,2.69,1.20746432491767,0.26
0.0,-0.02,-0.38,0.52,0.58,1.75,-2.38611713665944,-0.13
0.0,0.3,-6.74,0.52,0.71,-2.09,-0.555555555555556,0.13
0.0,0.91,-3.08,-1.65,-0.03,-0.55,0.111731843575419,1.06
0.0,0.09,4.28,6.07,1.12,-1.38,-5.69196428571429,1.76
0.0,2.09,0.2,1.08,-1.8,-4.24,-1.53846153846154,-1.15
1.0,0.13,2.0,-1.66,1.16,2.22,0.0,0.91
0.0,-0.93,-4.7,4.16666666666667,1.75,-0.29,-0.721153846153846,1.29
0.0,1.6,7.09,5.42857142857143,-0.56,0.97,-0.242130750605327,4.63
0.0,0.54,-0.05,-3.43,-5.0,1.41643059490085,0.970873786407767,-2.9126213592233
0.0,0.28,-1.06,-1.22,-1.72,1.1731843575419,0.120192307692308,2.9375
0.0,1.3,1.02,0.378787878787879,1.85,2.54,-1.32052821128451,-0.3
0.0,0.0256666128257834,2.02,1.0377358490566,-0.17,-1.18,-0.24330900243309,-0.55
1.0,0.237687058277018,4.24,-1.77,-0.2,-1.25,0.975609756097561,-0.86
0.0,-0.913515595087164,-6.82,4.56273764258555,0.43,-1.16,1.57004830917874,1.61
0.0,0.833964365256125,-2.08,3.0,1.46,0.50251256281407,-0.594530321046373,1.51975683890578
0.0,1.42,0.99,-0.53,-0.46,-0.222222222222222,-0.717703349282297,0.838323353293413
1.0,0.15,1.22,-2.66,5.8,1.28,-0.72289156626506,-1.19
0.0,-0.86,-2.13,2.37,-1.45,0.82,0.242718446601942,2.34
0.0,2.21,-1.04,4.01,1.19,3.27,1.5,4.76
1.0,0.04,-1.25,-1.37,-1.6139044072005,-2.16,0.0,-2.52
1.0,-0.313417755190915,0.202429149797571,-2.08,2.17665615141956,0.81,0.835322195704057,-0.46
0.0,-1.2295293636618,-3.33333333333333,2.13,-0.65,-0.963597430406852,0.47,-2.66
1.0,0.23,7.52,-1.90972222222222,-0.53,-2.64864864864865,-0.47,-2.02
0.0,-1.39,0.83,0.442477876106195,-0.28,-3.0,-1.06508875739645,0.79
1.0,0.41,0.29,-1.23,-3.57,0.8,4.66507177033493,-1.26
0.0,-1.08,-6.77558865929841,0.18,1.01,-0.68,0.114285714285714,2.25197808886184
1.0,0.75,-1.23711340206186,-1.78,-0.13,0.628930817610063,0.342465753424658,-2.20238095238095
1.0,-0.99,1.88,-0.36,-0.52,1.7,1.02389078498294,-0.37
0.0,-0.04,-0.31,-1.55,-0.615085788280997,3.40782122905028,1.12612612612613,-4.52
0.0,0.62,-2.21,0.46,0.814332247557003,-0.7,-0.66815144766147,2.88
1.0,1.13,1.89,0.0,3.0,-0.49,1.5695067264574,-2.92
0.0,-0.79,3.46,2.94,-0.13,-2.9,-1.1037527593819,1.21716848174247
0.0,1.62,-2.89,-0.27,-0.88,-2.02702702702703,0.334821428571429,1.32911392405063
1.0,0.07,-2.82,-0.36,1.24,-0.747126436781609,2.78086763070078,0.19
1.0,-0.73,1.37,0.09,-2.32,-0.52,-1.73160173160173,-1.93
0.0,-1.31,-3.75,1.44,0.929189362383851,1.05,0.440528634361233,0.19
0.0,0.92,6.06,0.18,0.222222222222222,0.230414746543779,0.219298245614035,1.33
1.0,0.63,0.87,-2.83,-6.84,-3.27586206896552,0.0,0.25
1.0,-0.9,2.33,-1.46,0.27,0.71,1.96936542669584,-0.37
0.0,-0.48,-5.49,1.48,-1.73,-0.35,1.60944206008584,3.89
1.0,1.52,3.51,-4.0,-0.35,2.55,2.32,-4.83
0.0,-1.0,-3.08,0.28,-0.1,0.98,-3.81836945304438,3.3
0.0,0.68,-2.76,0.09,1.14,4.57,0.429184549356223,-2.7
1.0,0.39,-0.214592274678112,0.85,0.58,0.27,0.106837606837607,-1.07
0.0,-0.89,-4.56989247311828,2.72,-1.81,1.85,-0.106723585912487,-1.59
1.0,1.89,3.44,-1.09,-1.91,-1.77,-2.99145299145299,-0.45
1.0,-0.19,1.69,-0.18,-0.46,-4.36,0.220264317180617,0.2
1.0,-0.67,0.96,-1.66,-2.06,-2.74,-0.21978021978022,0.0649772579597141
0.0,-0.05,3.4,3.85,-1.92,0.29,-1.3215859030837,2.33766233766234
1.0,0.366845832359607,6.46,-1.44665461121157,0.52,-0.23,-0.111607142857143,-1.14
0.0,-0.864541142324937,2.51,-0.55045871559633,-0.52,1.58,-0.111731843575419,4.69
1.0,0.35,6.63,-2.95,-0.26,-0.35,0.9,-0.49
0.0,-1.63,-5.20282186948854,1.24,0.63,1.85,0.4,-3.76
0.0,0.28,-5.76744186046512,0.66,4.09,1.19,-1.65562913907285,2.05
0.0,0.71,-3.31,-0.09,0.18,3.76,0.67,2.7
0.0,0.71,0.82,0.0,-0.46,0.76,0.334448160535117,1.53
0.0,0.29,-9.16,0.19,0.852272727272727,-1.4,0.222222222222222,2.88808664259928
1.0,1.01,4.63,0.75,2.8,0.33,-0.221729490022173,-2.22222222222222
0.0,-0.41,-1.6,-0.46,0.650684931506849,-0.162778079218665,-2.44444444444444,2.99
0.0,0.42,-1.08,0.09,1.53,-0.5,0.227790432801822,-2.15
0.0,0.12,-0.49,1.20705663881151,1.87667560321716,-0.601092896174863,-0.113636363636364,1.66
0.0,0.97,-1.76,1.55963302752294,0.230263157894737,4.01,0.568828213879408,0.408639813193228
1.0,0.174768524666798,-0.22,1.36,-0.2,4.55,0.0,1.2
0.0,-0.332912640923119,0.11,1.69,-1.97,-2.22,1.01809954751131,0.632183908045977
1.0,0.28,3.98,-1.58,4.03,-0.31,-0.9,-2.06
1.0,-0.79,5.28,-1.34,3.1,-1.04,-0.45,1.22
0.0,-0.33,-0.2,2.98,-0.06,1.83,-2.1566401816118,0.4
1.0,0.24,-1.85,2.02,-0.41,3.09,0.9,2.29
0.0,-0.07,-3.4,-1.72,-0.16,0.55,0.0,1.01
0.0,0.43,0.81,1.05,-0.72,0.35,-0.574712643678161,2.22
0.0,0.44,2.09,6.49,-2.73,-1.24,-0.578034682080925,-0.0543183052688756
0.0,1.14,2.21,-3.01,-1.08,0.55,-0.581395348837209,-0.217391304347826
0.0,0.47,-3.76,-0.59,-0.56,1.89,-0.23,1.36
1.0,0.203167489857302,-2.89,-1.18,-0.86,1.76,0.82063305978898,-1.07
0.0,-0.881944951449222,0.5,0.85,1.27005347593583,-0.62,2.44186046511628,2.34
1.0,0.87,3.23,-1.69,-0.462046204620462,0.0967117988394584,5.788876276958,0.11
1.0,-0.825032416085889,6.15,-2.15,-0.8,-1.256038647343,0.643776824034335,-2.6
0.0,-0.912361157859307,-3.8,0.53,-1.2,-0.59,-0.319829424307036,0.49
0.0,0.42,-2.96,1.3986013986014,-2.2,-3.3,2.45989304812834,5.74
1.0,0.12,3.21,-1.98275862068966,-1.52,-0.05,3.02713987473904,-1.63934426229508
0.0,-0.24,-6.48,2.29,2.25,0.61,-0.303951367781155,2.1875
1.0,1.25,0.67,-1.2,-0.721401580212985,0.56,-0.203252032520325,-2.85
0.0,-0.23,-3.2,2.09,-0.519031141868512,-1.71,-3.05498981670061,1.1
1.0,1.19,-0.17,-1.88,5.39130434782609,3.07,-3.78151260504202,1.712506486767
1.0,-0.15,12.03,-0.35,-0.132013201320132,0.0,3.60262008733624,-2.70408163265306
0.0,-1.13,-0.92,0.44,1.95,0.45,-1.9,2.52
1.0,0.43,8.99,-2.26,0.1,-0.79,0.64,2.35
1.0,-1.57,4.9,-0.98,0.87,-3.69,-0.747065101387407,-5.7
1.0,-0.87,-0.13,-1.34529147982063,0.58,-3.42,-0.21505376344086,-0.32
0.0,-0.33,-2.52,-0.636363636363636,1.8193424832429,0.214362272240086,3.55603448275862,-0.27
1.0,0.72,4.85,-1.46,1.47335423197492,0.695187165775401,-0.104058272632674,-2.03
0.0,-1.12,-7.26,3.06406685236769,-1.98,0.8,0.0,2.18
0.0,2.09314009828508,-1.28144280968201,-0.720720720720721,4.88,1.0,-1.04166666666667,2.82
0.0,0.2,-6.3,3.54,-1.08,-3.49504434011476,-1.05263157894737,1.50181253236665
0.0,0.890722822993739,0.0512820512820513,-0.18,-0.18,0.27027027027027,-1.91489361702128,-0.918367346938776
0.0,0.24,-0.51,0.26,-3.8,0.65,1.7,-0.05
1.0,0.62,-1.18,0.700525394045534,-5.92,0.43,-0.319829424307036,-0.1
0.0,-0.245582162303811,-1.88,1.82608695652174,0.1,0.37,-0.21,1.39
1.0,0.509921191165935,-1.97,-0.085397096498719,2.15,-0.27,3.0,-0.76
0.0,-0.06,-4.12,3.76068376068376,-1.51,-1.33,1.76899063475546,4.87
1.0,1.33,-2.83,1.65,2.77,2.43,-0.102249488752556,-0.39
1.0,-0.12,2.5,-1.7,1.03963612735543,-1.79,0.716479017400205,-1.08
0.0,-0.71,-3.29,2.14,0.514469453376206,0.16,0.203252032520325,1.74
1.0,0.58,-2.88,-1.78,-1.7,3.96570203644159,-1.11561866125761,1.66
1.0,-0.31,6.77,-2.63,4.45818418483567,0.0515463917525773,0.717948717948718,-2.73
0.0,-1.53,0.06,2.03,-1.05919003115265,-0.82,0.610997963340122,-1.28
1.0,0.16,0.17,-1.57154673283706,0.38,1.61,0.607287449392713,0.1
0.0,-0.32,1.92,1.00840336134454,-0.09,0.0,-0.603621730382294,3.99
0.0,0.27,-6.81,3.16139767054908,3.74,-0.81799591002045,1.61943319838057,5.71
0.0,1.46,-2.32,0.241935483870968,0.42,1.08247422680412,-0.99601593625498,-1.27
0.0,0.27,-0.61,-2.25,-0.87,-1.17,0.503018108651911,8.14
0.0,0.12,-1.40845070422535,-0.16,1.4,0.46,0.1001001001001,0.55
0.0,0.15,2.79503105590062,0.74,1.08,-1.64,-0.7,0.42
1.0,0.59,0.0,0.82,-2.05,-0.47,-0.704934541792548,1.56
1.0,-0.2,1.87,-1.22,-3.48,1.68,-0.202839756592292,-0.46
0.0,-0.18,-0.71,-0.49,0.25,-0.83,-1.01626016260163,1.62432319866722
1.0,0.37,1.14,0.66,2.85,2.91,-5.95482546201232,0.0
0.0,-0.48,-1.06,7.14,-1.39987827145466,7.13,4.58515283842795,-4.5
1.0,0.4,-1.67,0.61,1.2037037037037,-1.04,0.4,1.37339055793991
1.0,-0.11,2.85,-1.37,-0.82,1.19,0.0,-1.48
1.0,-0.7,10.9799291617473,-2.93,3.87,2.4,4.2,-2.71
1.0,-0.8,3.61702127659574,-1.27,-0.236826524570752,-1.01,0.8,-0.35
0.0,-0.73,-2.57,-0.56,-0.237388724035608,0.84,-0.693069306930693,1.50709219858156
0.0,0.09,-8.11,2.27,1.07,-2.81,-0.897308075772682,1.3
0.0,1.24,-4.19,2.92953285827395,0.97,2.42,1.10663983903421,3.27586206896552
0.0,0.17,-2.87,-0.615384615384615,1.19,3.2,-0.8,2.67111853088481
0.0,0.16,0.55,2.1671826625387,-0.84,0.27,5.82,1.01626016260163
0.0,0.03,2.76,-0.606060606060606,0.203311065930874,0.67,1.04265402843602,4.1
1.0,1.19,-2.98,-1.52,-3.07246376811594,-0.22,0.469043151969981,0.46
0.0,-0.46,2.21,2.01,4.87,1.15864527629234,-0.466853408029879,-0.92
1.0,0.2,2.77,-1.59,3.22212717422298,-0.176211453744493,1.59474671669794,1.48
0.0,-0.11,-3.22,1.93,-4.47513812154696,-0.22,1.01569713758079,6.81
1.0,1.04,6.59,2.19,1.01,-3.05,1.0054844606947,1.9
1.0,-0.42,1.36,-1.33,0.03,-0.46,-1.09,-0.74
0.0,-0.02,-6.38,3.08,-1.35,-0.6,1.1,6.41
0.0,0.87,-1.91,-0.15,-1.02,0.28,1.27,1.26
1.0,0.34,5.0,4.08,-1.47,1.84,-2.77033065236819,2.73
0.0,-0.19,-7.54,0.49,-2.41,-3.48,-0.827205882352941,-1.76
0.0,1.06,-2.2,2.23,0.73,1.22,0.19,3.6
0.0,0.15,3.72,1.7,5.84,1.39,1.11,4.27672955974843
0.0,1.01,1.61,2.14,-2.51572327044025,-0.96,-0.91,0.48
0.0,0.29,3.17,10.17,-2.9,0.322135296824666,0.92,3.24129651860744
0.0,0.581618217940461,-2.66,-3.69,-0.0604229607250755,0.825688073394495,-1.28,-0.377906976744186
1.0,0.0315341458696073,1.03,0.185528756957328,-1.81,0.05,1.85,0.61
0.0,-0.35,4.74,-0.123456790123457,1.08,2.27,-0.454959053685168,3.6
0.0,0.19,-2.06,-0.12,3.17,1.96,3.7,3.11
1.0,1.2138886763451,3.45,-1.05,0.383820490109241,0.305276929786306,-1.67548500881834,-3.61118653271789
0.0,-0.238851674641148,3.56,0.0625390869293308,-0.0588235294117647,-1.26086956521739,1.88340807174888,-1.35211267605634
1.0,0.28,-0.49,0.5,1.71,1.19,-1.67253521126761,1.43
0.0,-0.42,-8.18,2.86,1.74,-0.13,1.16383169203223,2.19594594594595
1.0,1.24,-7.35206216377764,2.72,0.82,-1.0,0.176991150442478,-2.2
0.0,-0.09,0.709677419354839,0.64743967039435,1.55148095909732,-0.44,-1.23674911660777,0.619718309859155
1.0,0.6,7.3,-3.15789473684211,-1.11111111111111,0.09,1.61001788908766,-1.79
0.0,-1.26,0.42,-0.91,-3.51123595505618,-1.28,0.528169014084507,-0.798175598631699
1.0,0.25,7.25,-0.79,0.67,-1.43,0.0,-0.114942528735632
0.0,-0.55,-7.15,-0.61,3.18,-3.5,1.57618213660245,-1.7
0.0,1.07,-7.1,-0.8,-0.48,-3.29,0.344827586206897,-0.53
0.0,0.15,-3.59897172236504,0.5,1.83,1.26,1.03092783505155,-0.97
1.0,0.44,1.4,0.5,1.94,1.44,0.680272108843537,4.4
0.0,-0.68,-5.72,1.42,-0.54,-0.47,-0.168918918918919,4.21
0.0,0.9,2.58,-0.06,-2.34588106928532,-2.85,-2.87648054145516,0.05
1.0,0.0,0.88,-3.65,2.3463687150838,-1.07737512242899,1.21951219512195,-2.73
0.0,-0.52,-1.95,0.82,1.69,-1.28712871287129,0.258175559380379,-0.953984287317621
1.0,1.27,5.5,-0.13,-1.85,2.51,-1.28755364806867,-0.594900849858357
1.0,-0.87,9.32,-2.26,-0.79,-3.47,-0.3,-5.16
0.0,-1.33,2.15,-4.75,-0.496141124586549,-1.98,2.96684118673647,-1.71
1.0,0.4,-2.98,-2.02,1.88365650969529,1.86142709410548,-0.508474576271186,4.1
0.0,-0.21,2.89,-4.06,-1.6,1.26903553299492,0.255536626916525,-3.76
0.0,0.11,1.34,-1.65,3.45,-0.5,2.04,-0.09
1.0,0.06,3.06,1.24,0.11,-0.91,2.08159866777685,-3.88
0.0,-0.33,-0.9,1.87,1.87,1.12,-0.897226753670473,1.27
0.0,0.24,-9.65556182947487,0.92,-0.65,3.67,1.23456790123457,5.08
1.0,0.93,2.4375,-0.84,0.4,1.31,1.05691056910569,0.15
0.0,-0.13,-2.75,1.62,-2.55,-0.909526089037817,0.8,1.04
0.0,0.33,-3.45,1.74,0.92,3.14009661835749,0.96,5.16
1.0,1.16687158759545,-0.52,-0.61,-1.17,-2.44,-0.32,1.26
1.0,-0.406325376942921,1.76,-1.31,-4.05,0.72,-1.98255352894528,-0.94
0.0,-0.62,-1.15532734274711,1.53,0.62,2.47855100095329,-0.728155339805825,1.85
1.0,0.82,1.23376623376623,-1.3,-0.78,-4.37209302325581,-0.733496332518337,-1.32
1.0,-0.4,1.3470173187941,0.42,2.26,-0.05,0.0821018062397373,-0.61
1.0,-0.07,1.51898734177215,-1.94,-1.35,-2.29,2.13,-1.85
1.0,-0.43,1.56,-1.34,-4.17,-0.65,2.57,-0.68
1.0,-0.09,-2.39410681399632,-2.79,0.35,3.21,1.88,0.4
0.0,-0.41,-6.10062893081761,0.52,-0.03,-1.12,1.69,-1.37
1.0,0.33,-0.67,0.0,1.72,-0.2,-0.982615268329554,3.34
0.0,-0.2,-1.89,0.66,3.37,0.64,-0.152671755725191,3.17
0.0,0.04,-0.76,1.75,2.74,0.49,1.07033639143731,6.56
1.0,0.89,0.76,-0.79,1.88,-1.85,-1.8,-0.97
1.0,-0.8,-1.03092783505155,-1.37,-1.66,1.59,-1.46379044684129,-0.39
0.0,-0.048238902456408,0.555555555555556,2.99488677867056,-1.32,3.37,-2.97,-1.6308568470101
1.0,0.0713071401586702,9.05,-2.8,2.31,2.08,2.1,-3.39473684210526
1.0,-0.62,5.12982900569981,-1.24087591240876,0.45,-0.0925069380203515,-3.07813733228098,-1.96
1.0,-0.69,12.4698795180723,-2.51,-0.85,-2.59259259259259,1.62866449511401,-2.72
1.0,-1.53,10.71,-1.29,0.481026189203634,0.760456273764259,-0.801282051282051,-0.0285632676378178
0.0,-1.64,-11.4658925979681,2.07,-4.97340425531915,0.424528301886792,-1.21163166397415,-0.685714285714286
1.0,1.1,15.4644808743169,-2.03,2.74,-1.97,-0.572363041700736,-2.16
0.0,-1.34,-3.74,0.46,-0.68,3.21,0.0,-0.53
0.0,0.81,-10.96,2.22,1.4,1.62,-0.986842105263158,2.6
1.0,1.13533379088375,2.32,-0.37,1.51,1.23,0.0,-1.07
1.0,-0.0438822170228052,3.35,-1.95,-0.19,0.32,2.40863787375415,6.06
1.0,-1.06043446926799,12.69,-1.15,-0.4,-1.03463787674314,-0.40551500405515,-2.77
1.0,-1.19617929436711,-4.22,-0.15,0.19,1.40909090909091,2.11726384364821,0.28
1.0,-0.01,-4.16,0.78,2.22,-0.76,0.159489633173844,-2.93
0.0,-0.15,-9.74,1.46,2.02,1.45,0.636942675159236,1.1
1.0,1.7,-3.08,0.76,1.51,1.34,0.55379746835443,3.87374461979914
0.0,-0.06,-4.78938257357184,0.98,-0.51,1.89,-1.6522423288749,2.01657458563536
0.0,1.14,-1.33333333333333,1.79,1.42,1.6,-2.8,2.49
1.0,0.504083882965798,2.83,-0.59,-2.5,0.93,0.0823045267489712,-1.53
0.0,-0.2,-0.54,-1.11,2.9,0.13,-2.46710526315789,-0.64
0.0,0.150902227328461,-6.07,1.79,1.77,1.21797564048719,0.0,4.54
0.0,0.94,-4.28,3.0,0.76,-3.11203319502075,-0.75885328836425,-0.0258331180573495
0.0,0.84,2.34,-0.497512437810945,0.73,0.69,-1.78419711129992,1.67958656330749
1.0,0.12,2.87,-2.35714285714286,0.41,0.808166737558486,-0.259515570934256,-0.18
1.0,-0.86,3.17,-0.59,-2.43,-0.886075949367089,1.99479618386817,-0.74
0.0,-0.36,-6.03,0.74,2.36803157375432,0.51,-0.680272108843537,1.8
1.0,0.7,12.96,-2.05,-1.39759036144578,-6.65,1.45547945205479,-5.74
1.0,-1.28,-9.5,-1.27,-2.42,-2.77,-1.94092827004219,-2.99
0.0,-0.03,0.77,-0.91,4.48,1.59,-0.0860585197934596,0.14
0.0,0.19,-5.08,1.68,-1.39,0.69,1.98105081826012,1.26582278481013
1.0,0.52,3.21,0.07,-1.06951871657754,-1.78,2.28040540540541,-0.978260869565217
1.0,-0.14,8.11,1.57,-3.0958230958231,-3.81,-1.49,-4.42
0.0,-1.18175677941338,-6.41871625674865,10.18,1.12,-0.34,-0.67,-1.55
0.0,0.0268553977410442,-10.1923076923077,5.08701472556894,6.14,1.07,3.79746835443038,2.27
1.0,1.51,5.42,-0.0636942675159236,-5.6,-0.14,4.71544715447154,1.22611919019105
0.0,-0.27,2.03,2.17,-1.7,-2.64,-2.48447204968944,-5.97183098591549
1.0,0.32,8.1,-3.30630068621335,-2.01,-6.21,-1.51273885350318,-8.45
1.0,-1.2937385953259,1.90300798035605,-0.838709677419355,0.44,0.946372239747634,-3.88,-3.63
1.0,-0.680003093999575,3.55421686746988,-0.07,-3.57,0.15625,0.0841042893187553,-2.78
0.0,-0.45,-3.32,-0.59,0.7,-0.36,-0.504201680672269,-2.76
0.0,0.864792867292483,-0.42,0.92,2.42,5.11,0.506756756756757,5.14
1.0,0.0310257901880939,3.02,-3.37,-2.24,-4.07,-4.45378151260504,-3.48
1.0,-0.736052417322529,6.33,-3.29079919408999,-1.06,-4.87,-0.79155672823219,-7.58
1.0,-1.21,9.05,-2.70833333333333,0.35,1.31,-0.443262411347518,0.77
0.0,-1.26,-6.07,2.64,3.05,2.31,0.267141585040071,2.62257696693273
0.0,0.29,-2.32,0.76,0.75,-1.15,-2.04262877442274,-0.666666666666667
1.0,0.26,3.97,-0.55,-2.89,-1.01,-2.08522212148685,0.671140939597315
0.0,-0.34,-2.07,2.01249132546842,1.28,0.8,1.2962962962963,-1.7037037037037
1.0,0.02,8.07,-2.92517006802721,-1.42,0.53,-2.9,-2.86
0.0,-1.06,-3.16,1.26,0.96,2.91,3.4,9.38712179984484
1.0,0.62,-2.07,-2.56,-1.0,1.85185185185185,-0.546448087431694,-0.177304964539007
0.0,-0.31,-1.37,0.71,-3.49,-0.757575757575758,-0.183150183150183,-1.21
0.0,0.0,-0.96,0.42,-1.6,1.17,-0.458715596330275,1.76195613088817
1.0,0.29,-2.22,0.35,3.9,1.46,-1.93548387096774,2.93286219081272
0.0,-0.08,-11.73,2.73,4.56,1.78,-3.38345864661654,4.15
1.0,1.6,0.06,2.32,-0.9,0.44,-0.972762645914397,-1.29
0.0,-0.08,-2.94301815904822,-1.13,3.28,0.24,-1.76817288801572,1.37
0.0,0.78,5.2,1.28,-1.44,-0.73,-0.2,1.09
0.0,0.14,-1.34969325153374,-1.0,3.2,-0.49,-2.0,-2.89996741609645
1.0,0.59,5.91,-0.94,-0.92,-2.05680705190989,-0.920245398773006,-2.0
0.0,-0.65,-1.47,1.08,-1.15115115115115,1.15,0.928792569659443,0.787671232876712
0.0,0.46,-8.28,1.94500335345406,-0.151898734177215,1.24,-0.204498977505112,2.51
0.0,1.45,-2.47,1.44736842105263,3.88,-0.98,-0.819672131147541,-0.3
1.0,0.4,2.53,-0.12970168612192,-0.49,-4.73,1.65289256198347,-3.66
0.0,-0.61,-2.27,1.16883116883117,1.18,-0.62111801242236,-2.4390243902439,2.45
1.0,0.401796220067821,6.85,-2.31,0.95,-2.29166666666667,-1.35416666666667,-2.66082856180532
0.0,-0.724008414904756,-6.35,1.25,-1.87,2.67,-0.42,4.98269896193772
1.0,0.44,-1.73,1.43,-0.69,0.36,-2.01484623541888,0.46
1.0,-0.01,2.43,0.06,1.92,1.29,-2.5974025974026,0.393700787401575
0.0,-0.02,-1.06,1.6,0.85,0.92,-2.55555555555556,4.18300653594771
1.0,0.37,1.8,-1.51,-0.65,-0.303643724696356,0.114025085518814,1.38
0.0,-0.43,-6.23,2.23642172523962,0.97,1.92893401015228,0.797266514806378,2.69
0.0,0.23,-2.31,2.25,2.53346080305927,0.35,0.23,4.07
1.0,0.81,5.94,-1.28,-0.34965034965035,2.58,-1.46561443066516,-1.68
1.0,-0.34,2.57,-1.86,2.45614035087719,-0.73,-0.22883295194508,0.85
1.0,-0.69,5.79,-1.26,0.045662100456621,-2.97,-0.344036697247706,-2.34
0.0,-0.14,-3.73,1.41,0.75,-1.61,0.575373993095512,4.63378176382661
0.0,0.54,-7.3,-1.39,-2.99,0.82,0.22883295194508,0.342857142857143
1.0,0.21,5.99721059972106,-4.03,3.69,-1.11,0.684931506849315,-1.71
1.0,-0.97,-0.789473684210526,-0.47,-1.04,2.40655401945725,1.58730158730159,-2.32
1.0,-0.5,7.76,0.07,2.03,-1.75,0.892857142857143,-0.27
0.0,-0.62,-2.71,0.0,-0.71,3.56,-0.884955752212389,3.27
1.0,0.21,2.46679316888046,-1.27,0.628930817610063,2.11,0.223214285714286,-3.34
0.0,-0.67,-2.59259259259259,2.64,1.6,1.01,-1.8,2.41
